x,y,z,vx,vy,vz
675.649414,531.69397,11.343178,2.814986,-4.379738,1.846114
671.075989,527.996216,126.708687,2.275885,-4.891787,5.191587
665.815735,534.038391,236.127274,1.627393,-3.95489,7.993155
668.159973,548.572021,331.214722,1.648774,-2.002702,8.604574
668.261475,557.785767,420.937622,1.735542,-0.553075,7.98327
663.520386,560.913025,509.436188,1.195157,0.061812,6.818977
657.211853,569.645935,593.905823,0.260224,1.098149,4.685942
651.109558,577.276855,664.846191,-0.554336,2.249688,0.343044
660.686707,581.339844,720.651917,0.708924,2.600199,-5.201257
669.099792,573.067627,786.63678,1.841984,1.628408,-9.492
677.490112,561.628174,867.297668,2.841815,-0.091854,-11.48441
674.906494,543.339172,970.205566,2.764339,-2.654152,-9.894692
670.369873,534.234924,1092.460938,2.292026,-3.956367,-5.567474
673.697144,540.262756,1206.494507,2.657501,-3.18361,-2.05972
677.338257,543.990234,1312.705566,3.077697,-2.950836,-0.397254
676.942078,538.349792,1410.827515,2.92475,-3.643167,0.357954
677.693787,642.148193,7.16691,3.175413,-1.776515,1.284988
670.418274,641.748596,129.180176,2.032557,-1.849487,5.567856
659.998779,648.121765,247.199249,0.626615,-0.941986,9.520584
663.361389,656.431335,340.641541,0.813198,0.204417,9.84379
667.807983,665.353699,425.611542,1.370322,1.348872,8.686047
662.598267,671.140564,514.814758,0.897651,2.237372,7.554938
655.007263,672.907593,599.311401,0.053135,2.766418,5.462225
657.860046,678.351685,670.137146,0.235245,3.475542,0.745132
672.080627,686.292358,719.909546,2.447152,4.308399,-5.405213
679.188782,677.820862,776.484924,3.520844,3.40011,-10.382669
685.776733,664.071411,857.418091,4.396884,1.593741,-12.99472
687.228577,658.626282,961.319763,4.693089,0.333425,-11.34528
682.79364,653.92334,1090.297119,4.240132,-0.37823,-5.727091
684.365356,653.31073,1210.220581,4.449262,-0.40637,-1.767715
686.271423,652.868896,1307.851318,4.560635,-0.601994,-1.076943
682.31189,645.484131,1403.880371,3.838575,-1.452415,-0.415631
680.911072,749.054138,6.912529,3.473196,-0.04355,1.290963
671.366333,753.596252,132.85556,1.950863,0.498978,6.005536
659.71344,760.274109,251.338638,0.374055,1.592984,10.233663
662.734131,769.693787,349.092194,0.626785,3.187038,10.981821
671.923279,783.296875,435.851257,1.564157,5.153067,10.037208
668.953857,788.427673,516.709229,1.563132,6.094024,8.259717
664.686157,782.47467,600.197388,1.296395,5.679937,5.774397
669.216675,781.916626,674.751343,2.280414,5.64395,1.016118
688.19342,785.511597,720.228027,4.883875,6.235462,-5.41879
694.225769,785.660461,768.553284,5.914062,5.875358,-11.197447
696.08252,773.739868,847.049133,6.245312,4.106283,-14.677487
696.605835,766.273682,959.10614,6.356115,2.731292,-12.094984
698.811218,769.021606,1087.350708,6.414584,2.632175,-6.323612
694.702332,762.787354,1206.503296,5.764893,1.529512,-2.298165
688.973999,755.661377,1305.271851,5.169235,0.548649,-1.437624
687.334839,751.238098,1399.306519,4.520902,0.084282,-0.772639
685.190247,862.418396,9.529744,3.957577,2.477303,1.657223
670.984619,872.20697,142.279327,1.810668,4.125048,7.549704
659.683167,885.805542,264.374756,0.213051,6.513988,12.48917
661.699219,898.049561,362.199371,0.271719,8.627273,13.168383
668.223511,902.228516,443.070251,0.767237,9.549395,11.179297
664.463806,902.030151,514.599731,0.684379,9.798243,8.364191
662.941101,899.416687,594.71283,0.822083,9.60218,5.378492
670.669434,897.130005,672.420044,2.673256,9.255664,0.827756
694.576477,890.986877,721.606812,5.770095,8.28905,-5.784437
700.80304,892.089966,766.115967,6.867277,8.026559,-11.943027
703.412903,887.779236,837.107666,7.488312,7.211737,-16.17944
705.087891,881.830933,957.085999,7.90017,5.926389,-12.810834
710.966675,881.279907,1086.681519,8.234233,5.595801,-6.913272
703.413818,875.744141,1195.276611,7.090405,4.559683,-4.038677
694.856445,861.862427,1297.012207,5.868039,2.577287,-2.489131
692.299194,859.065735,1397.321167,5.023825,2.17391,-1.039713
676.50708,982.512817,19.602982,2.854361,6.606254,3.069207
663.12207,991.803894,154.89209,0.648326,8.110209,9.985679
657.819092,997.866272,275.898743,-0.51821,9.475594,14.575196
659.499329,999.265076,366.205048,-0.894484,10.036889,14.143344
657.349365,997.21106,441.121338,-1.428735,10.322184,11.509801
645.279541,998.57019,514.948792,-2.645983,11.061278,8.502398
638.609924,1005.357971,595.34552,-3.027689,12.107179,5.045007
654.073364,1006.088196,667.391968,-0.345564,12.036694,0.014222
680.938477,992.32373,715.045349,3.640359,9.931221,-6.535517
697.341003,987.037598,764.538147,5.896609,9.008836,-12.553876
708.979065,991.22467,837.133057,7.772428,8.875786,-16.721161
712.619995,990.110291,952.663879,9.016802,8.231352,-13.733321
709.870667,987.342041,1083.216675,8.752658,7.601866,-7.511725
699.866699,990.179321,1188.414307,7.21769,7.657591,-5.202172
692.515076,984.517761,1288.170654,5.672514,6.80189,-3.717065
685.812195,979.096069,1398.366211,4.265612,6.176946,-0.965768
663.86731,1084.727783,23.063362,1.374797,8.432929,3.630522
660.848206,1084.097656,158.395615,0.041401,8.345686,10.66846
658.051636,1080.82312,272.982025,-1.129144,8.030544,14.63274
651.047241,1074.92627,362.245544,-2.558852,7.960938,14.254286
637.048584,1076.831055,442.47522,-4.78632,8.773601,12.209575
614.106934,1088.815063,522.033386,-7.605888,11.077558,9.704444
610.461426,1095.081665,597.747375,-7.454626,12.572266,4.760915
630.998901,1093.765991,660.237427,-4.238708,12.049891,-1.333419
660.252625,1084.899048,705.848389,0.264902,10.427859,-7.702412
689.565613,1079.485107,763.448425,4.374412,9.017014,-13.254416
713.083679,1079.65625,841.289429,7.777989,8.666658,-16.534395
720.171448,1081.043579,951.718079,9.978388,8.491091,-14.133347
712.495972,1076.835693,1086.742798,9.406535,7.664405,-7.303647
699.457153,1080.55188,1192.754639,7.329876,7.877367,-4.912217
685.891724,1086.440552,1285.163208,5.145807,8.418657,-3.968073
672.172058,1086.150269,1395.422852,2.820866,8.514919,-1.232071
657.361511,1173.082031,18.8316,0.655215,7.935371,3.063751
653.931213,1164.228271,150.782059,-0.644729,6.695611,9.629155
646.499695,1153.091553,266.141479,-2.351878,5.30814,13.901735
632.707214,1153.472168,362.156952,-5.264974,5.173799,14.78424
609.808044,1163.256836,454.464813,-9.314001,6.564592,14.491729
589.187134,1171.718384,531.379272,-11.930869,8.085065,11.515488
589.891968,1174.308228,597.950867,-10.817425,8.934828,4.824358
611.763977,1170.535889,655.217468,-7.150195,9.044656,-2.697553
644.620605,1168.234863,701.40448,-2.604765,8.536221,-8.769886
683.316895,1167.319092,761.002563,2.728876,7.847851,-13.852393
712.478638,1164.737427,841.016663,7.463573,7.345705,-16.619734
724.89978,1169.294189,951.834778,10.528859,7.601956,-14.377952
722.879456,1163.387817,1080.713501,10.364303,6.826427,-8.080366
707.401672,1154.863647,1198.361328,7.811384,6.136434,-4.335662
686.793213,1166.578979,1293.790283,5.051936,7.307496,-3.163627
666.34082,1174.452148,1395.934448,2.387846,8.071912,-1.059711
654.402405,1263.44104,12.682755,0.481019,7.079527,2.240394
646.1698,1253.047974,136.977417,-1.518272,5.511452,7.550748
639.237549,1241.149902,261.903992,-3.488868,3.361573,13.106449
622.923279,1237.526611,372.660889,-6.977316,2.396652,16.003717
600.720459,1234.709717,461.704224,-11.054539,1.569948,16.093243
581.771912,1229.016968,534.164062,-13.432447,1.131441,12.581259
580.508301,1231.086914,596.136597,-12.010362,1.125425,5.264578
600.344543,1232.25061,651.451111,-8.277501,2.059994,-3.166744
635.22113,1239.679443,702.671021,-3.571063,3.321918,-9.382181
672.309021,1246.575928,760.092468,1.609655,4.098188,-14.329824
700.700989,1250.159424,841.021667,6.568532,4.761531,-16.964495
716.964783,1257.133545,953.892456,9.858055,5.837508,-14.289902
718.361633,1257.386108,1070.346313,10.099137,6.13813,-9.464073
701.457153,1252.274658,1196.055054,7.556164,5.574892,-4.26422
683.489624,1255.215698,1306.461426,4.768863,6.319284,-1.718775
666.403992,1263.834839,1402.19397,2.506239,7.119062,-0.397451
659.856628,1351.18103,6.957819,1.249081,5.722567,1.420197
648.123596,1343.387451,127.129906,-1.184964,4.602806,5.611712
641.826111,1329.864258,250.965912,-2.797224,2.1452,11.005817
631.017883,1313.590088,358.610809,-5.107279,-0.711564,13.647166
619.698486,1294.960327,446.607605,-7.418139,-3.461916,13.468932
607.952026,1281.747192,529.416382,-9.316094,-5.658438,11.352423
603.417847,1281.716431,603.021729,-8.08051,-6.895949,6.095218
618.696716,1287.712036,662.681519,-4.831437,-6.408946,-0.316589
645.45929,1291.643066,714.866821,-1.079817,-4.873909,-7.395067
665.185059,1302.839722,768.311218,2.316433,-3.412119,-13.333134
685.94397,1321.530273,849.571655,5.615533,-0.963259,-15.975704
703.851807,1336.360474,959.990784,8.001319,1.886837,-12.956057
704.055359,1344.526733,1074.101196,8.048248,3.980989,-8.759038
691.036743,1350.588379,1195.739258,6.11594,5.139512,-4.097753
679.853699,1346.500488,1306.458618,4.447994,5.354792,-1.382781
670.643433,1347.999878,1405.927246,3.101499,5.681688,-0.109167
669.074158,1427.703003,6.980733,2.60015,2.586617,1.279072
657.142578,1423.889526,114.45771,0.286063,2.410095,3.707633
657.830505,1412.002075,233.465851,-0.207983,0.65977,7.803031
656.083862,1395.829102,336.781067,-0.80081,-2.107244,9.93075
649.678162,1377.922241,427.062653,-2.136174,-5.033599,10.042991
644.508484,1362.986572,521.801514,-3.487912,-7.692123,9.458482
639.959351,1354.783569,606.709106,-3.179405,-9.804212,6.332687
652.94696,1352.974243,665.719604,-1.182092,-10.719245,1.028163
671.071838,1341.832153,719.1203,1.173054,-11.173148,-6.087475
676.473999,1346.190186,786.000183,3.389232,-10.109344,-11.181647
680.150635,1366.323486,873.979248,5.043735,-7.206284,-12.14706
687.36676,1387.692261,975.196045,5.780617,-3.650236,-9.887424
689.596252,1404.493042,1083.433838,5.670166,-0.704917,-6.815713
688.033997,1416.752319,1196.571289,5.201888,1.381227,-3.586949
685.650696,1419.947754,1300.929199,4.802567,2.208385,-1.675357
681.182495,1423.684082,1409.555786,4.282355,2.491209,0.062544
769.93866,1491.533325,2.049735,3.351485,-2.378536,0.780044
776.825012,0.458997,111.355011,3.984352,-0.662645,3.029553
780.388916,3.787623,224.723953,4.589485,0.408985,6.416923
778.039307,1499.201294,318.356537,4.510684,-0.227943,7.05479
777.272583,1487.571167,409.465363,4.100728,-1.932974,6.57126
778.559387,1479.133667,499.005981,3.645577,-3.483296,5.459135
759.174622,1469.486084,583.694275,1.29187,-5.850696,3.041927
744.266846,1449.639771,651.039917,-0.749572,-9.46189,-1.459505
752.736633,1426.664185,713.064941,-0.405592,-12.126116,-6.026367
753.111877,1418.92749,791.102539,-0.030599,-13.513665,-8.827092
751.637451,1427.00769,896.717896,0.609527,-11.948105,-7.670302
755.952881,1445.488525,1005.667664,1.862795,-8.526151,-5.254596
761.692505,1467.051514,1105.509399,2.51518,-5.417788,-3.458596
760.111816,1476.099976,1212.359253,2.269758,-3.951731,-1.386766
763.631226,1481.771729,1321.227783,2.506478,-3.218662,0.437121
767.813721,1486.797974,1417.322754,2.944314,-2.826884,1.105813
772.840149,43.937893,14.892889,3.324411,-7.278311,2.281685
773.83197,61.142422,126.180229,3.978353,-5.374495,5.510782
777.131165,73.237106,228.56958,4.71033,-3.768195,7.327231
778.217285,74.050018,314.598083,5.163242,-3.651139,6.540083
778.180908,69.261696,402.357147,5.244874,-4.488461,5.258466
779.712952,64.36721,491.541229,5.122331,-5.742066,3.654862
761.812927,54.335869,566.917908,2.450863,-7.596524,0.079594
750.724854,33.566418,627.321899,0.915466,-10.650767,-4.539627
759.894836,21.4737,697.938782,1.414409,-12.533621,-8.164849
763.825989,23.558878,794.174988,1.843429,-12.295037,-8.445309
758.139038,34.675781,915.130066,1.445167,-10.240433,-4.418701
760.059448,45.980289,1030.893555,1.828991,-7.997703,-1.428544
763.022583,57.755791,1118.74939,1.908534,-6.596878,-1.601278
758.42865,56.339417,1209.388916,1.335346,-6.819722,-1.581949
758.772522,50.171234,1312.185669,1.591001,-7.151732,-0.401239
763.925293,42.831394,1413.975098,2.296318,-7.427072,0.699824
770.144531,130.138809,23.448606,2.645658,-8.966938,3.489969
776.669373,141.778259,143.670822,4.102921,-7.224983,7.769037
780.495605,152.769852,237.434097,5.160018,-6.131473,8.378576
782.123047,153.051254,314.731628,5.672,-6.126219,6.465933
779.817871,151.986115,399.905914,5.556953,-6.654624,4.46164
779.541809,150.071533,483.798401,5.280564,-7.251595,2.296522
763.579529,140.044128,553.00946,3.038039,-8.46961,-1.564309
754.911987,134.155045,621.013733,1.630774,-9.226084,-5.743388
761.842834,145.680099,703.93219,2.046569,-7.791416,-7.708674
769.457092,159.744675,805.344482,2.856014,-5.574465,-6.595049
768.588196,162.027496,916.646301,2.520022,-5.027328,-3.698472
759.628479,153.644516,1027.037354,1.321953,-6.084893,-1.606184
752.862854,141.725998,1116.271118,0.442271,-7.588116,-2.124951
752.78894,136.028259,1204.554443,0.170674,-8.378281,-2.228367
755.188293,134.717682,1305.738037,0.587312,-8.680969,-1.100728
760.320129,131.800613,1407.715454,1.219183,-8.97979,0.037458
757.231934,241.658875,25.074966,1.189516,-6.700342,3.901508
772.084351,241.109482,148.918488,3.572621,-6.77329,8.37217
779.67511,239.321808,238.782623,5.025387,-7.133099,8.3702
780.243225,236.84584,313.571259,5.483384,-7.556137,6.106683
776.334717,235.397064,399.377106,5.199032,-7.825081,4.143342
775.587341,237.966309,480.90802,4.782936,-7.569688,2.103282
768.456238,236.557999,552.377319,3.547999,-7.503375,-1.466226
767.420288,247.670776,631.183655,2.88782,-5.576353,-4.337961
770.867065,266.718109,718.858154,3.136321,-2.772258,-5.624445
775.91333,271.156982,808.953613,3.642444,-2.027277,-5.881163
772.503601,266.76947,911.560791,3.044449,-2.679087,-4.56034
759.406738,258.122253,1013.180237,1.275581,-4.686558,-3.817781
751.553711,239.181992,1101.457153,0.088752,-7.141213,-3.926447
747.226562,231.139694,1202.051636,-0.596203,-8.116017,-2.704295
748.675476,233.371155,1308.296021,-0.311298,-7.90962,-0.859095
751.348694,236.542236,1407.955688,0.020699,-7.479259,0.20669
755.090698,347.566956,28.177855,1.276276,-5.182379,4.217466
765.361572,338.843872,141.630035,3.062776,-6.40387,7.342029
774.178894,330.025879,232.897995,4.444737,-7.565391,7.535589
778.05719,329.170715,310.152405,5.048018,-7.748018,5.734255
777.997986,332.514557,402.011139,4.942592,-7.11118,4.482926
774.083984,339.353699,486.069244,4.234921,-6.088219,3.06791
767.24176,347.003052,561.588257,3.007808,-4.560098,0.428343
766.074646,363.368347,648.87616,2.317719,-1.663516,-1.903909
769.780273,378.596344,727.30188,2.86515,0.173399,-4.512377
773.986572,376.374603,805.875427,3.530294,-0.101511,-6.261875
775.967163,370.004822,903.941162,3.67499,-1.609297,-6.255692
768.774353,350.850464,998.710876,2.530788,-4.435864,-6.087701
761.218445,339.348297,1088.580933,1.376395,-6.010623,-5.531261
752.544067,337.602234,1199.704102,0.366185,-6.331109,-2.975715
751.463135,337.721619,1311.241577,0.277314,-6.109944,-0.409452
751.742371,341.869598,1416.151245,0.441721,-5.705124,1.240403
765.710693,439.430878,21.356443,2.714649,-4.81232,3.252592
768.683411,427.049744,130.958878,3.326872,-6.557363,5.912029
772.769104,420.550568,230.629684,4.004591,-7.49452,7.146317
778.572571,429.374115,316.455933,4.551126,-6.484169,6.564188
780.770874,443.263977,409.690735,4.641566,-4.359434,5.872017
773.875244,447.153625,495.759888,3.751973,-3.223121,4.708356
762.078064,459.941284,575.397217,2.16464,-1.446696,2.747905
757.269348,472.729828,661.203918,1.229711,0.639822,-0.253956
767.876404,478.332153,730.793884,2.662942,1.531022,-4.152914
772.078613,477.959808,801.262573,3.53139,1.267605,-7.342393
781.405945,470.49054,886.928894,4.506007,-0.428464,-8.836493
778.205627,445.344482,981.26001,4.067293,-3.458312,-8.187667
772.216797,438.320618,1088.23999,3.189215,-4.623841,-5.926678
768.284729,446.629822,1202.099365,2.739926,-3.755011,-2.584311
766.076233,449.466675,1312.018799,2.579532,-3.381682,-0.251166
764.693176,446.923767,1418.360229,2.493238,-3.838016,1.305536
775.666992,538.019714,7.123052,4.036178,-3.487956,1.32461
770.358337,527.733459,122.093292,3.460983,-5.043967,4.59875
768.639038,525.653625,236.064255,3.190747,-5.336569,7.806827
773.525452,541.511963,333.21936,3.589934,-3.295882,8.692455
777.756287,556.087585,419.116486,3.908777,-1.172741,7.736944
773.432678,557.955627,502.49826,3.375135,-0.417999,5.919218
761.353943,566.606079,586.324158,1.867941,0.64738,3.927763
754.916016,579.679626,667.414307,0.9111,2.479361,0.799349
767.989136,584.618286,731.97467,2.922724,3.490721,-3.837742
777.335632,579.888855,798.163452,4.253372,2.747566,-8.144433
785.707275,568.657959,872.646973,5.254937,1.130705,-10.750357
787.821655,554.534485,964.185425,5.583044,-0.896647,-10.386804
783.554993,547.2854,1091.002808,5.147591,-1.931539,-5.728786
784.979919,555.043945,1211.577515,5.275741,-0.926589,-1.586451
784.09613,559.352356,1311.654663,5.153963,-0.766806,-0.528859
780.642517,550.941101,1407.159424,4.669525,-1.947749,-0.07914
780.959839,646.604065,1499.977539,4.828902,-1.187292,0.167564
771.037476,642.582825,117.828407,3.584049,-1.759538,3.934774
760.521118,643.83844,245.101364,2.023795,-1.573578,8.991891
766.813782,654.549194,346.759949,2.524475,-0.14799,10.315797
774.850342,668.200928,425.929108,3.366014,1.487898,8.859468
771.493958,674.809204,506.661804,3.141386,2.641929,6.801268
763.215576,678.800842,596.248108,2.05775,3.58798,5.195557
760.168274,688.913818,676.94873,1.91919,5.132228,1.943462
767.838074,698.477905,731.025208,3.593414,6.404319,-3.895509
781.569702,687.159424,787.255981,5.123642,4.97685,-9.15093
791.253967,670.007019,862.430237,6.208224,2.825627,-12.235343
793.464233,666.035034,958.753906,6.635384,1.71266,-11.516311
792.1521,667.818176,1089.755493,6.498882,1.535233,-5.840343
794.129944,661.926086,1214.04541,6.65662,0.808957,-1.355652
797.886292,657.015625,1307.323242,7.174267,0.263656,-1.276548
795.578064,652.269226,1397.150635,6.587558,-0.476034,-1.385659
783.813538,756.114136,1498.818848,5.096635,0.68321,0.013656
771.919678,756.28064,117.736397,3.642218,0.664235,3.895816
757.825745,758.483398,247.91333,1.613441,1.304992,9.628705
763.358398,766.560608,357.802399,2.096459,2.811116,11.753156
770.082581,781.234436,438.66861,2.737582,4.686203,10.460939
769.556641,787.44397,512.402161,2.768015,5.773558,8.110492
767.567566,786.754028,599.976501,2.636236,6.130062,6.179076
766.280273,787.859619,683.459167,2.964001,6.670534,2.569182
770.987915,795.974426,730.620972,4.172296,7.533434,-4.142011
781.585083,790.751465,775.081482,5.28169,6.670027,-10.234339
792.921448,775.367004,850.598694,6.726161,4.724149,-14.034767
800.144409,772.457764,962.311523,7.719077,3.853156,-11.739147
801.224915,780.540039,1088.082764,7.777698,4.228553,-6.541327
797.940002,768.724976,1199.713501,7.234553,2.46644,-3.122563
794.526184,755.272461,1302.46521,6.772786,0.709502,-1.888725
794.041565,754.687927,1397.124878,6.361816,0.539258,-1.48295
785.735046,859.185852,1500.199951,5.337931,2.157023,0.129511
773.088318,865.098267,120.870255,3.585986,3.089071,4.531303
756.03772,880.68811,257.773712,1.032925,5.559006,11.498757
755.409729,891.384338,369.230591,0.526355,7.217593,13.612881
756.366028,890.311584,444.644196,0.686795,7.468457,11.452738
756.837585,886.540955,512.707703,0.917576,7.24524,8.407627
760.629089,882.952637,597.166626,1.441787,6.786496,6.19786
763.247803,880.618408,684.633728,2.19039,6.617713,2.79667
766.210083,879.871399,732.900635,3.19335,6.76374,-4.31635
771.8255,885.751709,770.840515,3.942538,7.060573,-10.757776
783.644104,886.235596,842.674927,5.509456,6.926085,-15.305422
797.149963,882.643127,965.064453,7.476391,6.251283,-11.760443
800.874817,879.423889,1086.422974,7.909859,5.759342,-7.195296
795.955444,872.036194,1186.557861,7.131186,4.415183,-5.174682
789.235718,860.845215,1294.427612,6.175969,2.376629,-3.1068
788.385559,856.259338,1397.593506,5.867388,1.806182,-1.413117
773.370422,967.430847,6.812637,3.92183,4.680663,1.181049
760.084961,984.551392,139.348297,1.755181,6.909004,7.416574
746.355591,996.803467,271.732697,-0.817249,8.548079,13.495626
741.80542,990.510498,367.0849,-1.884862,8.126752,13.676319
739.812988,980.913086,436.111359,-2.223146,7.436282,10.992657
738.389771,973.396729,505.871826,-2.304593,6.837373,7.723888
737.570801,972.288513,594.892944,-2.261256,6.632349,5.70471
735.467346,973.687622,680.796326,-1.812505,6.739176,2.569361
742.596436,964.624268,734.266846,0.074695,6.073721,-4.154432
755.09967,978.221741,779.271301,1.446142,7.326317,-10.618001
773.756714,992.590332,847.73584,3.909891,8.626433,-14.703768
790.301025,990.800354,956.386841,6.794207,8.567604,-12.769044
794.21167,981.055969,1078.244141,7.319804,7.421237,-8.359169
786.465454,981.374756,1181.228638,6.07854,6.949309,-6.484919
778.368896,974.333923,1285.806885,4.941943,5.650951,-4.473011
776.941772,963.965698,1395.496826,4.536594,4.326726,-1.603824
760.695374,1073.701782,19.220961,2.058142,6.981472,2.672711
753.907471,1080.93689,152.988251,0.457647,7.707232,9.128425
740.451111,1077.119629,263.561127,-1.916509,7.326851,12.817017
730.608643,1061.39917,354.172272,-3.624146,6.084385,12.69155
725.244995,1053.4104,428.171478,-4.761354,5.264472,10.23832
715.383362,1057.951904,504.752411,-6.266135,5.687522,7.584059
706.783936,1064.067505,597.547424,-7.53224,6.786819,5.76516
706.698914,1066.467896,676.790527,-6.563969,7.231967,1.929754
721.767578,1064.823364,736.034424,-3.516741,6.669764,-4.15024
746.174133,1073.086914,793.225281,-0.416171,7.434959,-9.724046
771.390442,1082.099609,857.575989,3.29341,8.444217,-13.410954
790.974182,1086.428589,952.402283,6.797825,8.977623,-12.997113
793.031433,1083.2771,1076.711792,7.41439,8.42428,-8.85975
778.391113,1084.348267,1181.561646,5.451452,8.183372,-6.842676
767.615906,1082.58667,1276.525391,3.725044,7.905006,-5.66277
762.549927,1073.5,1388.719482,2.672402,6.98311,-2.412733
758.511658,1168.358765,17.795813,1.539756,7.372044,2.466617
753.856567,1158.444824,144.87291,0.268782,6.235891,8.089622
740.468872,1148.795776,249.923141,-2.123523,4.734949,11.032108
722.657654,1143.230957,344.485046,-4.941062,3.587076,11.504305
708.177063,1146.473999,432.931152,-7.831669,3.846105,10.705211
690.77771,1154.841919,514.989624,-10.957782,5.169455,9.255512
681.996094,1155.647217,601.244629,-12.47065,6.196177,6.628909
688.062744,1153.910034,679.356689,-10.200179,6.455685,1.704922
711.070496,1156.970093,740.375427,-5.837706,6.359708,-4.195663
742.050842,1158.141602,796.805237,-1.644082,6.145988,-9.059991
772.91571,1158.338989,863.274048,3.052284,6.580807,-12.474827
794.887451,1169.01355,959.094604,7.179176,7.506327,-12.341575
799.738953,1169.864624,1074.196655,8.342615,7.453585,-9.241922
785.376465,1161.219727,1180.289429,6.230303,6.811697,-7.007006
768.652222,1165.048218,1274.776001,3.84558,7.181334,-5.862608
760.553894,1169.082397,1384.895386,2.180529,7.519756,-2.850774
759.538208,1265.41272,7.757663,1.694168,7.34791,1.20822
752.333557,1251.448486,131.772339,0.355906,5.403387,6.028001
744.165955,1240.528198,246.072708,-1.641701,3.596331,9.920538
721.421692,1238.654785,350.026978,-5.278337,2.989994,11.844329
700.248413,1239.381958,439.424805,-9.204832,2.835595,11.746178
682.320312,1239.196045,515.462036,-12.707339,2.70012,10.067211
669.253723,1238.725098,597.283691,-15.001687,2.743832,7.132074
675.643066,1235.7229,677.370544,-12.732358,3.216451,1.783248
700.915771,1235.164673,740.65625,-7.360178,3.51323,-4.630314
734.438904,1232.459717,796.038513,-2.901191,3.250871,-9.026472
767.092285,1235.5354,867.946411,2.334072,3.555622,-11.993028
791.189453,1247.916382,967.063721,6.870034,4.725658,-11.632359
799.662842,1251.526489,1067.879883,8.485189,5.254599,-9.874231
793.177979,1249.23999,1176.60498,7.183384,5.174469,-7.280999
775.288391,1255.578979,1286.033203,4.468759,6.217831,-4.701858
764.522705,1266.944702,1392.292725,2.599796,7.507292,-2.06777
762.265686,1357.368774,0.316501,2.132817,6.689501,0.117851
755.247192,1348.215454,119.390327,0.916953,5.411137,4.035983
748.069824,1339.373901,238.338486,-0.579078,3.884402,8.645221
731.782654,1333.637695,343.846802,-3.223943,2.646002,10.849999
716.516174,1322.872925,434.592438,-6.051854,0.977215,10.776256
706.770508,1316.774536,514.268372,-8.16812,-0.347626,9.294815
694.309387,1316.503052,597.856873,-9.834078,-1.424561,7.184577
691.851135,1315.046875,676.584656,-9.333909,-2.14811,2.889742
706.437866,1306.692017,739.11499,-6.642753,-2.815775,-3.819396
729.654297,1300.345947,797.375732,-3.464106,-2.591929,-8.851823
758.409119,1307.396606,878.275452,1.173452,-1.736717,-11.133105
782.163696,1321.171143,977.095398,5.483034,0.070551,-10.41357
792.959229,1329.718872,1074.0802,7.042687,1.608627,-9.003256
788.225891,1340.443726,1182.096558,6.110888,3.41611,-6.205062
777.837585,1347.975586,1292.576782,4.50386,5.209732,-3.384701
768.291382,1356.200073,1397.737427,3.086361,6.573382,-1.429601
766.521912,1436.526978,1500.087036,2.790688,3.63681,-0.098254
765.607178,1435.266968,112.456139,2.304054,3.835047,2.888746
766.212952,1431.251099,232.976059,2.047839,3.398205,7.444392
759.997192,1422.999146,333.403381,1.141856,2.136556,9.153484
754.935486,1407.834351,423.422546,-0.037525,0.129901,8.922468
749.391235,1398.336914,509.381622,-1.151258,-1.639721,7.715766
734.851196,1392.266968,596.053162,-2.876257,-3.562301,5.755686
724.688965,1382.828857,669.689087,-3.774923,-6.202441,1.422218
732.44104,1364.957764,728.135193,-3.242703,-8.60006,-4.41805
736.52301,1355.596313,793.783264,-1.970397,-9.185858,-8.719542
747.382446,1361.581909,887.257446,0.563113,-7.848424,-9.840235
760.340942,1375.359741,988.939453,2.85816,-5.101835,-8.411939
768.905212,1389.617554,1086.819702,3.707011,-2.526675,-6.585423
765.969849,1406.160767,1195.296509,3.284605,0.11099,-3.864356
771.399414,1419.548462,1300.473267,3.625185,1.783525,-1.94725
771.815857,1432.332153,1403.135498,3.35023,2.984634,-0.654115
853.292908,1493.094971,17.023718,1.599872,-1.958674,2.533857
866.082458,1.808242,120.422897,3.341077,-0.063483,4.443081
865.343872,6.815681,223.071808,3.526633,1.297413,6.535754
865.293884,4.822873,320.001892,3.284493,1.377056,7.230055
869.375183,1500.254395,413.927856,3.437461,0.663755,6.626683
869.684998,1498.230957,489.378326,3.183803,-0.235271,3.957428
855.034546,1484.160767,562.787476,1.149888,-2.833944,0.558905
842.454895,1464.140381,644.80249,-0.870288,-6.708377,-2.818387
843.215332,1446.599487,714.188232,-1.164967,-8.9728,-6.404871
848.218506,1438.491089,791.559143,-0.680722,-10.404607,-8.412182
849.795776,1435.63269,896.418213,0.076883,-10.811395,-6.911889
847.640991,1447.165649,1007.60083,0.707914,-8.98992,-4.398136
849.685547,1465.293823,1108.452026,1.367207,-6.192796,-3.139501
853.459167,1475.30957,1212.502319,1.481274,-4.805575,-1.396674
849.088135,1476.243774,1320.529419,1.067527,-4.126292,0.440816
844.737183,1481.627197,1420.986694,0.694521,-3.174752,1.570305
856.041077,49.281704,24.255253,2.146597,-7.121399,3.80578
863.147705,61.493824,129.364563,3.387265,-5.155678,6.282407
867.03949,72.643669,229.146545,3.983529,-3.538899,7.633048
869.41864,74.37207,315.659119,4.455194,-3.247467,6.873207
878.118835,66.687088,407.944092,5.219018,-4.121209,5.576994
882.878174,60.302296,484.759186,5.278196,-5.13388,2.489012
867.612,54.937538,550.267822,3.145956,-6.771753,-2.087729
