x,y,z,Unnamed: 3
562.946289,751.036011,195.696487,
562.875183,752.956482,286.979126,
563.765076,755.03125,381.239532,
563.573364,755.287659,473.866058,
562.917969,753.272278,566.912354,
563.888611,753.487793,659.7854,
565.755005,753.05957,747.287354,
566.340454,754.031616,837.559509,
566.552185,752.504272,928.393311,
567.016357,752.105774,1023.328308,
566.466248,751.35321,1120.837769,
566.225464,750.360352,1218.956055,
566.689514,750.411926,1314.281982,
565.251648,749.604614,1405.364258,
563.492981,848.708618,3.062608,
564.558472,850.153625,101.723946,
564.808044,851.21344,196.72493,
564.295471,851.723633,288.654358,
564.938354,851.940613,381.888092,
564.56134,851.57074,472.901886,
562.52417,852.232056,565.792969,
564.590881,850.157227,658.416626,
566.362976,849.527771,748.363892,
568.465698,849.553345,837.486816,
569.031738,848.584167,927.025696,
567.947998,848.37384,1023.374634,
568.182861,849.085266,1120.436523,
567.993469,849.304749,1218.223755,
567.346863,847.095337,1312.389038,
565.591736,846.577942,1406.250122,
563.39563,946.08551,4.378555,
563.592163,945.331116,101.865189,
564.01178,944.214478,196.448181,
563.94928,944.229858,289.176025,
563.833862,945.861389,382.184204,
563.184021,947.31073,474.138702,
562.652344,947.495789,565.748413,
565.071045,946.178406,656.060608,
567.026062,944.188293,747.379456,
567.972656,943.100952,836.506897,
570.941833,942.838013,926.761414,
570.878662,942.55957,1023.905212,
570.260498,943.71283,1122.026733,
569.407654,946.00708,1218.477905,
567.015686,946.784912,1310.980957,
565.004028,945.960388,1406.682251,
563.084473,1038.585815,3.050256,
563.875,1037.841675,101.048698,
564.025024,1038.309814,196.113052,
562.35907,1037.516357,289.711823,
560.494446,1038.816528,384.633667,
560.558533,1039.744263,473.879639,
561.804138,1038.186768,564.349426,
564.772034,1038.00708,655.560608,
567.052185,1038.525513,746.405945,
567.992004,1037.015259,835.768982,
570.949158,1035.75293,926.130615,
572.47406,1035.371948,1023.267944,
572.483337,1034.366211,1123.478516,
569.9422,1035.255127,1220.874878,
567.469971,1037.256104,1311.530884,
564.048096,1039.128784,1406.908936,
562.139404,1131.463135,2.665729,
562.132812,1130.724609,101.066956,
561.882568,1129.132202,195.239456,
559.529907,1129.961182,290.299347,
558.351257,1131.50293,385.774017,
560.179199,1130.814331,473.32489,
561.751526,1130.880371,564.053284,
563.927612,1130.421875,655.872253,
565.416321,1130.169922,745.942261,
567.57135,1129.410889,833.237732,
570.766907,1129.325317,926.899658,
572.124023,1131.269165,1023.349243,
571.600281,1129.781738,1120.785156,
568.348938,1127.157471,1221.526001,
567.486816,1128.580811,1314.514771,
565.37085,1130.564819,1408.168945,
561.39386,1224.677856,2.01787,
560.480713,1223.018433,98.68586,
560.375732,1222.007324,195.403061,
559.622314,1222.734863,292.169891,
558.825317,1221.080811,384.686493,
560.523804,1220.100098,472.877167,
561.922668,1220.736694,563.916138,
562.723572,1220.661743,655.096252,
564.08429,1220.892456,746.907532,
566.98938,1224.030273,835.064026,
568.583984,1225.766357,927.302795,
569.522766,1224.858032,1024.150391,
569.031921,1227.015381,1120.338745,
566.239624,1227.197388,1219.748169,
566.357788,1225.072876,1315.085449,
565.393982,1225.27124,1409.259033,
561.226807,1316.997925,1.816298,
561.010376,1316.649536,97.469444,
562.05011,1315.009277,194.529663,
560.978882,1312.778931,289.928406,
560.677979,1309.793213,382.192261,
561.166687,1309.126831,474.47702,
562.393433,1312.151978,565.761841,
563.536682,1312.848755,654.706726,
566.028748,1312.040527,747.577393,
568.042664,1313.036011,838.020996,
567.965881,1316.025635,928.070557,
568.455994,1318.047363,1024.481079,
566.882446,1317.805176,1122.098145,
565.468994,1317.355591,1218.687744,
565.524841,1316.673584,1313.880615,
564.290344,1315.765625,1409.037842,
563.016113,1407.721191,2.369099,
561.161499,1407.092163,95.876198,
562.203491,1406.122925,193.260605,
561.350647,1404.986938,287.812073,
560.683167,1402.921143,379.56485,
561.444885,1400.957764,474.524292,
564.441223,1399.73645,567.101929,
566.015869,1400.18103,654.390198,
568.346802,1400.510376,747.891357,
568.93634,1401.950195,840.45166,
568.919128,1404.971924,932.167358,
568.229553,1408.445068,1026.141479,
567.131165,1409.40979,1120.460815,
567.405212,1408.114258,1217.604614,
566.441711,1406.821533,1312.870361,
565.562561,1407.499512,1410.224365,
659.732056,1501.51123,0.153059,
658.7099,1.636565,95.939751,
660.072937,0.472066,191.84407,
659.633972,1500.627075,284.919922,
658.515137,1499.721924,377.681061,
658.372253,1498.492798,472.88504,
657.926819,1496.161865,568.659729,
658.653992,1495.776367,656.482727,
659.465515,1492.689453,747.425964,
659.220398,1490.156982,839.769958,
658.089417,1491.753174,933.95105,
658.384216,1494.728027,1028.722168,
658.686584,1497.154785,1122.763306,
659.149353,1498.882202,1218.38269,
660.256226,1500.991455,1313.275513,
661.397278,1501.56958,1409.847534,
659.514709,88.735245,2.218547,
659.004883,91.389336,97.466751,
659.643616,92.679871,191.004822,
659.53833,92.379478,284.112549,
658.615356,91.818443,377.457642,
657.96283,92.513741,472.361084,
657.048584,91.525749,566.146545,
657.773926,88.309547,654.212463,
657.546082,86.877769,744.085999,
657.863098,85.75248,839.342896,
657.51709,85.674965,936.28833,
658.034241,88.178688,1032.159668,
659.326538,91.631546,1124.818604,
658.470154,91.875908,1219.391968,
658.181213,91.065498,1313.713501,
660.175293,89.233269,1407.942749,
657.328064,182.429596,3.296045,
658.559326,183.002808,99.71788,
659.76355,184.200974,191.523605,
660.007751,183.986847,283.735168,
659.700378,184.780075,377.667267,
659.570007,183.746445,471.964539,
657.959412,182.003708,564.135986,
656.957336,181.411179,653.341919,
656.325195,183.135986,744.95105,
657.823364,184.316971,838.816223,
658.335754,184.509232,936.173401,
657.24353,184.156921,1034.812622,
657.172119,185.131134,1126.076782,
656.418091,184.040024,1217.589111,
655.856018,182.486176,1311.950928,
657.405212,181.472031,1406.978027,
656.39679,278.227203,3.691313,
657.839661,277.862213,99.420898,
660.714661,277.047699,191.529709,
660.679382,276.917725,284.316437,
660.452576,277.309387,377.989288,
660.495911,277.338593,470.037781,
659.793091,275.910919,562.53772,
657.483276,275.55307,654.752563,
656.96051,278.308319,747.219055,
658.841614,280.245605,840.402283,
658.312988,280.966888,936.063843,
657.764832,279.791809,1033.300415,
655.374084,277.031036,1125.172119,
653.807861,276.522095,1217.120605,
655.23877,277.111755,1311.537964,
656.313904,278.025818,1407.630005,
656.973206,372.562622,3.264717,
658.821411,372.11026,99.245468,
660.394043,371.661804,190.329941,
660.654358,370.282501,283.587311,
659.262329,370.163086,378.829285,
659.174927,371.778717,470.823151,
658.014771,372.766357,562.186157,
656.862427,374.371765,656.075684,
657.313904,375.897156,750.095581,
657.874939,376.834473,840.09668,
657.435974,374.975037,935.605225,
657.055237,373.850616,1031.07019,
655.291199,371.321655,1122.889282,
654.359436,370.593964,1217.385132,
654.823425,370.569794,1312.569092,
655.708496,372.124573,1408.668213,
658.560608,465.181244,2.403112,
658.792236,463.929413,98.563408,
659.467651,464.133301,190.532043,
659.398499,465.71402,283.364258,
658.087585,466.282562,379.633759,
657.903564,466.177673,471.473663,
656.979858,467.987183,564.72229,
656.272583,470.871826,657.88208,
657.538208,470.477631,749.693237,
658.436523,469.398529,840.126221,
659.561646,469.723083,933.455872,
658.183594,465.653503,1028.684082,
656.45105,464.794067,1122.203369,
656.266479,464.807831,1216.865723,
656.420593,465.070648,1313.083618,
657.537659,465.791199,1410.032349,
659.148071,558.208435,1.351572,
658.290283,557.901062,98.225426,
657.968933,558.928223,192.218735,
658.933289,561.348572,285.460175,
658.140198,561.754517,378.873108,
657.247131,562.293762,473.026123,
656.3349,564.221924,566.568298,
655.710999,564.519592,659.172058,
656.851685,565.530212,748.203247,
658.274475,564.483276,840.20752,
660.341248,563.35907,931.692993,
659.815125,560.641418,1024.676392,
658.308899,558.198242,1122.596802,
659.09137,559.111023,1217.640503,
659.79364,560.859436,1314.265625,
659.611389,559.716125,1408.538208,
659.628906,654.098755,0.745244,
658.101929,654.287842,98.720047,
657.174072,655.681824,194.359955,
658.855591,657.112671,286.748016,
658.929688,658.601379,379.404236,
657.559326,659.148438,473.984924,
656.216125,658.568481,566.910767,
657.859192,659.756531,660.38385,
658.622681,661.141785,749.118896,
659.717712,660.11084,837.681213,
660.543518,657.734741,930.426636,
661.059082,657.647217,1023.075134,
659.992493,656.790833,1120.952393,
660.082031,656.174255,1219.314941,
660.855896,656.198242,1313.810425,
660.3255,655.039307,1407.082886,
661.027771,750.423401,0.542061,
659.073486,751.670959,100.021858,
657.661926,752.531677,195.02446,
659.16687,753.806274,288.717926,
660.602234,755.915955,380.985687,
659.02063,755.705444,472.659851,
658.643982,754.09375,566.670715,
658.908203,753.683105,661.341797,
660.748474,753.494263,749.234192,
661.388123,755.110352,837.19397,
661.205688,754.095703,928.454224,
661.093689,752.074463,1023.48761,
662.457764,753.800354,1121.318237,
662.605042,753.541931,1218.075806,
660.324951,752.15271,1313.53186,
660.978333,751.502502,1405.455566,
661.585388,848.197693,1.058343,
658.344116,849.116028,101.434647,
656.853821,851.108337,196.739075,
658.458862,852.470703,289.75531,
659.609802,851.684204,381.426605,
658.127136,851.365723,471.608307,
658.604248,851.001465,565.582642,
658.629333,850.275024,660.314575,
661.222168,849.637939,750.343567,
661.309509,850.156189,838.365112,
661.156494,850.135193,926.157227,
661.155212,849.773193,1023.229675,
663.124756,849.141846,1122.198364,
662.995483,848.685669,1216.767578,
661.430542,847.319519,1312.236084,
662.673828,846.740173,1405.506348,
659.337524,944.356201,3.051509,
658.011841,945.707397,102.045631,
658.359009,945.098999,197.824448,
659.921082,944.391174,289.316193,
658.600647,943.562805,380.167786,
655.781372,943.7948,472.444824,
655.050781,945.38269,565.998657,
656.920959,945.327576,659.498779,
659.158875,943.322754,748.377625,
660.911926,941.588806,838.647217,
662.151245,944.037903,928.180542,
661.880981,945.089783,1022.55481,
661.088989,944.31897,1121.374146,
660.246521,945.425659,1217.046143,
660.380066,945.576599,1310.805298,
660.880066,943.797363,1405.393677,
656.99292,1037.231201,3.44785,
658.399109,1036.760742,102.314156,
658.568481,1036.226196,195.977173,
658.310974,1034.197632,288.259979,
655.526794,1035.358398,381.237732,
651.779602,1037.297974,473.462921,
652.501953,1037.265137,566.603577,
654.969543,1037.369263,658.735657,
656.59906,1036.762207,746.872253,
659.176392,1036.234131,838.595947,
663.223206,1035.587891,929.609192,
662.942139,1036.116699,1022.359619,
660.998047,1036.26062,1122.081299,
660.435059,1036.784302,1218.699463,
659.414124,1037.688477,1309.911987,
658.622864,1037.650635,1404.544678,
655.359619,1130.388184,2.822726,
656.139709,1128.654907,100.753319,
655.733887,1126.724609,195.412201,
656.345032,1128.694214,288.767334,
653.167908,1130.215942,383.532379,
650.423218,1130.848389,473.964325,
651.18042,1130.67749,566.168213,
653.540955,1129.327515,658.159546,
655.022156,1128.608887,746.378845,
658.863281,1129.238525,838.188232,
663.008057,1128.529297,928.982361,
663.37323,1129.407349,1023.902039,
664.109192,1129.737427,1120.328491,
663.041321,1126.688721,1218.467163,
659.684082,1128.360107,1312.132812,
656.269836,1130.527222,1404.748657,
654.819458,1224.562256,1.468648,
655.707947,1223.407837,98.780914,
655.728882,1222.868408,195.311417,
655.343811,1222.672607,291.073059,
652.886658,1222.20105,382.640869,
650.57428,1220.501099,473.925476,
650.959534,1220.925049,565.353699,
653.040588,1219.821533,656.61145,
655.193298,1221.09436,748.350464,
657.272705,1222.456055,838.069336,
660.00061,1221.563354,928.427002,
661.42749,1222.805298,1025.728027,
662.926392,1223.840088,1119.641235,
661.037781,1224.071411,1216.933105,
658.392273,1223.323853,1314.533325,
655.904663,1225.105713,1405.86438,
656.159241,1317.840698,0.524517,
656.044861,1316.579346,98.577911,
655.808228,1315.908081,194.320023,
655.317871,1313.866455,289.108185,
654.181274,1311.243286,381.021851,
652.621704,1311.162231,474.20636,
651.873047,1313.179932,566.53949,
653.113464,1314.098267,656.349548,
654.385376,1313.660278,749.604431,
654.829712,1314.170776,838.060059,
657.01239,1316.467041,930.113342,
660.645386,1317.936035,1026.305176,
661.947754,1317.449463,1120.422852,
660.319031,1318.552124,1217.211914,
658.500427,1317.380371,1313.212158,
657.142212,1316.432495,1407.144409,
657.442261,1410.463501,0.209986,
657.268433,1408.70752,96.398209,
657.836426,1407.453979,193.721222,
657.591736,1405.946777,286.456757,
656.859558,1403.806519,379.150787,
656.371765,1402.256592,475.105194,
654.681091,1402.725586,568.429382,
656.091553,1403.944336,656.362244,
657.595276,1403.770752,749.618896,
657.684814,1404.175415,839.784302,
656.956604,1405.324463,932.104858,
659.003113,1406.562622,1026.574463,
660.744019,1407.8125,1120.93689,
660.704651,1408.645264,1217.471436,
660.109375,1408.257202,1311.545898,
658.948669,1409.680298,1408.845215,
752.344238,0.881654,1501.255981,
754.305176,0.951292,96.993439,
754.021973,1501.466064,191.964539,
753.304321,1500.189087,284.284424,
754.402954,1499.316772,378.568054,
754.928528,1498.440063,471.518433,
750.726624,1497.622314,565.550964,
748.561951,1496.963501,657.57135,
750.550903,1493.804321,748.480713,
750.513245,1492.68103,838.968018,
749.858398,1492.933228,933.35675,
749.498596,1494.939209,1029.741577,
750.673645,1497.365356,1122.890381,
750.152588,1498.62915,1218.471802,
751.204285,1499.837769,1315.567993,
751.944336,1501.669556,1409.242554,
753.4198,89.044586,1.513402,
752.897034,91.855141,97.272163,
753.25238,92.40078,191.267975,
752.789612,92.149269,283.570831,
753.317383,91.195824,377.603699,
753.72229,91.263664,470.984406,
751.561646,90.667366,565.059021,
749.848267,88.149323,654.516968,
751.777893,85.865982,745.654785,
753.034485,84.985039,839.111938,
751.330811,86.481438,935.179504,
751.018066,88.485519,1033.525146,
751.851562,91.425499,1125.096924,
751.318848,92.277267,1218.321411,
750.924133,90.392578,1314.558472,
751.592712,87.990898,1409.484863,
754.577332,180.941986,3.679139,
754.087646,182.951263,99.916595,
753.615601,184.876221,191.581787,
753.239624,184.561142,283.077637,
753.114197,185.264862,377.922729,
753.378967,185.231018,470.917114,
751.300598,183.263458,562.172058,
750.168823,182.000137,653.722107,
751.762634,183.726578,745.829102,
753.12207,185.820175,840.528625,
753.668945,186.533356,935.568665,
752.030579,184.266663,1032.975952,
751.358948,182.786209,1126.495483,
752.139954,182.445175,1217.736938,
752.117615,182.36676,1312.691162,
752.992493,181.490112,1407.912109,
752.170593,276.708984,3.632595,
754.23822,276.663666,101.433403,
753.645325,276.690521,191.882004,
753.008057,276.794006,283.394867,
752.10144,276.876373,378.248718,
752.578552,276.652222,469.733826,
751.545471,276.543549,561.614563,
752.392944,277.296143,654.520874,
753.73645,279.609741,748.749756,
754.572815,280.7789,841.185608,
754.46344,279.624786,934.625977,
751.978333,280.209808,1031.44043,
751.157715,277.701782,1123.837402,
751.233215,275.3284,1217.69812,
751.204285,276.094055,1313.344238,
752.186523,276.409302,1407.374512,
750.471802,373.318787,4.015152,
751.468811,371.802704,100.137505,
752.283203,371.011108,191.897949,
752.501038,370.884705,282.853333,
752.88739,370.790009,378.74173,
752.810425,371.975983,470.093079,
752.651062,371.640869,561.510925,
753.687622,373.260071,657.044312,
754.111877,375.863495,750.471375,
754.085327,375.57547,840.216064,
754.644775,376.054321,935.024841,
754.12616,374.840607,1030.684082,
752.822571,372.379669,1120.626587,
750.774658,371.396667,1217.069702,
750.661682,370.725708,1313.647095,
750.587158,371.999817,1408.684204,
751.417297,465.952118,2.665013,
751.545898,464.426514,98.783241,
752.388123,464.021606,192.124939,
754.221619,465.473083,283.492798,
755.105408,466.550385,379.166534,
753.755981,466.354523,470.698181,
751.91156,468.07489,562.321655,
751.553406,469.558563,659.354492,
753.305603,469.515045,750.495361,
753.240051,469.748138,841.230225,
755.076965,471.160767,934.643555,
755.052612,467.080994,1026.436523,
754.000488,465.498505,1120.973877,
752.968323,467.473236,1216.873169,
752.375732,467.478577,1313.533936,
751.585449,467.322662,1409.920776,
753.572693,559.621582,0.743454,
752.264587,557.932007,97.698227,
752.772156,558.010071,193.124741,
753.901123,560.860352,286.05954,
755.226013,561.843506,378.705353,
754.221619,561.519531,471.609741,
752.041687,563.8125,564.925293,
751.740784,565.547729,659.479065,
752.813599,565.220642,749.794006,
754.189148,564.936768,842.141602,
755.28418,563.635132,933.238281,
755.703979,561.785156,1022.758484,
754.635681,559.822083,1121.725342,
754.892761,561.320251,1219.220825,
754.849731,563.641174,1313.678467,
754.060669,562.276917,1407.819946,
754.30072,654.888611,1500.159668,
751.667603,653.708679,96.872963,
751.143738,654.491028,195.425797,
753.168762,656.850403,288.57254,
754.517883,658.983582,378.884216,
753.564026,659.698547,472.297699,
752.980774,660.083618,567.04248,
751.853394,661.315979,660.402649,
751.495361,662.106506,749.768433,
753.762573,660.858093,840.0802,
755.944641,657.971619,931.475159,
755.861511,657.625732,1022.193298,
755.885864,658.849854,1120.947754,
756.50116,657.841614,1220.351074,
756.864014,656.421143,1313.929932,
757.001709,656.163696,1406.009277,
755.112366,752.106873,1499.753784,
751.757812,752.593567,96.892471,
750.26532,752.065002,195.580307,
751.920715,752.592407,291.110992,
752.995361,755.180237,381.076965,
753.289429,755.422607,471.876099,
753.134094,754.619507,566.793457,
752.502502,754.065674,661.196777,
751.541565,755.10144,750.224487,
753.268677,755.234619,838.156372,
754.716064,752.781067,928.838745,
756.367798,752.18634,1024.340576,
756.757324,755.289062,1122.627686,
756.600891,754.105957,1216.710327,
756.348145,751.269409,1312.746338,
756.700439,751.481384,1406.482544,
754.763428,846.454651,1500.628052,
752.283325,847.85437,97.510803,
750.260132,850.308655,196.468216,
750.923218,851.860168,292.080383,
750.633545,849.872925,380.744202,
750.843384,848.906982,471.714264,
751.483704,848.786865,566.071167,
751.752808,848.286499,660.975281,
750.922363,847.80835,751.237549,
751.115845,848.424683,837.702332,
752.41687,849.192139,927.495789,
755.230713,848.97821,1025.037476,
756.072083,847.770935,1123.033691,
755.786377,847.189453,1215.259277,
755.02417,847.128967,1311.966553,
754.546875,845.910767,1406.494141,
752.150024,941.718201,1.181148,
750.04187,945.470764,100.384537,
748.95813,946.764282,198.381729,
749.230103,944.359436,290.31546,
749.632874,942.563599,378.577209,
749.257263,941.107422,470.874542,
748.681213,941.427551,566.488281,
747.782715,941.934875,660.03656,
747.612854,940.070557,750.170654,
749.09613,941.284363,840.327454,
751.286072,944.718567,929.025269,
753.519531,944.392883,1023.327759,
755.2901,942.354431,1121.501099,
754.622803,943.148193,1216.014404,
752.670105,943.096619,1310.619019,
752.156616,941.017883,1405.480591,
751.356445,1035.921509,3.569044,
750.71698,1037.307129,102.548485,
749.152405,1035.199341,194.710632,
748.274841,1032.187622,288.041962,
748.406921,1032.174683,378.377075,
746.740479,1033.999634,471.427856,
745.83429,1035.078369,567.688538,
745.429932,1035.263794,659.562378,
746.756775,1035.693848,749.86377,
749.965515,1036.021729,842.401489,
751.749207,1036.907715,930.843201,
754.017334,1037.645386,1021.839783,
755.459839,1037.672974,1121.693237,
753.199219,1038.128784,1217.437378,
751.406189,1038.228149,1309.205078,
750.5625,1036.322876,1403.516724,
751.296265,1129.266235,3.339904,
751.562317,1126.911621,101.130859,
750.030457,1126.780151,193.87822,
747.315491,1128.058228,287.901947,
746.630066,1129.598877,380.307037,
744.127014,1130.110107,472.116333,
743.186707,1128.457886,566.88501,
743.591431,1127.69458,660.070007,
746.847046,1128.395874,750.604187,
750.324707,1128.845215,842.026306,
752.452393,1127.253784,930.814941,
754.518555,1129.050049,1024.224243,
755.086975,1130.385132,1120.558594,
753.950745,1127.293091,1216.301392,
751.839233,1127.579102,1309.55835,
751.364685,1129.480957,1403.006592,
751.569458,1225.703735,0.9606,
750.782471,1223.644653,99.659355,
750.555847,1222.449829,194.131348,
746.999878,1221.800781,289.058228,
746.02356,1221.884155,380.843719,
744.128662,1221.813354,471.359833,
742.223938,1222.026367,565.534302,
742.789429,1220.484009,659.267334,
745.634888,1220.216675,751.642151,
749.539917,1219.91394,841.015259,
752.123352,1219.927612,930.700867,
753.77478,1221.524048,1026.616577,
754.315918,1222.887451,1120.153931,
755.060852,1223.736694,1215.17395,
753.349792,1224.214966,1311.968262,
752.213562,1226.147217,1404.638428,
752.21405,1319.029785,1501.653442,
751.291809,1317.627075,98.008461,
750.74408,1317.240356,193.256851,
748.358276,1316.332764,287.791504,
747.502441,1314.754517,380.472443,
746.569214,1314.570801,472.049408,
744.572815,1315.436279,565.867432,
744.488647,1315.692261,657.895691,
746.606812,1314.350342,750.959778,
749.603577,1313.618896,840.734192,
752.003418,1314.232178,932.623901,
752.887085,1316.712524,1028.435181,
754.520752,1317.595825,1121.418579,
755.014648,1318.184937,1215.705811,
753.828674,1317.513916,1311.384399,
752.831909,1317.652344,1406.179932,
752.518982,1411.153687,1501.491943,
753.619873,1411.011963,97.416992,
753.915649,1410.643555,193.340439,
752.394043,1409.473999,285.957306,
752.64325,1407.576294,379.220398,
750.990906,1407.349731,472.182739,
747.844177,1406.868652,566.326294,
746.323547,1406.914795,657.964783,
747.980164,1407.083984,750.152161,
748.103027,1405.69751,839.707153,
749.661743,1405.022827,933.396118,
750.748535,1404.697266,1029.242065,
752.365051,1404.62207,1121.510132,
751.499268,1405.911377,1216.656982,
752.341553,1408.427979,1312.181641,
753.164307,1411.075195,1407.666138,
846.195618,1501.523315,2.295703,
847.221008,0.212671,97.444916,
846.34967,1501.575562,190.745071,
846.981873,1500.822021,284.885162,
847.363708,1500.38623,379.625549,
847.449585,1501.143677,470.338013,
846.049377,1499.660278,561.78302,
844.3349,1499.54248,657.587769,
844.222107,1497.379272,749.326233,
845.044861,1496.317261,838.964539,
845.641235,1494.574097,932.888489,
844.911194,1495.225098,1029.118896,
844.298584,1497.004028,1124.007812,
846.134399,1499.474487,1218.544678,
845.081787,1499.393677,1315.426636,
844.250732,1500.144165,1409.738159,
845.254517,90.692253,2.743422,
846.532471,90.986732,97.584732,
846.8125,92.182205,191.230026,
846.955322,91.78891,283.455017,
848.679443,90.771019,379.546387,
849.713257,90.422653,470.382751,
847.993286,91.448593,561.993347,
846.682556,88.944336,654.82666,
848.000977,86.901047,747.874634,
848.242065,86.966751,838.366882,
847.405701,88.208946,933.522156,
845.502502,90.68222,1032.82019,
844.665161,93.083366,1125.606812,
846.121277,92.722481,1218.369385,
845.198792,90.808617,1313.608887,
844.619019,89.683502,1410.792114,
846.447693,181.277451,4.345616,
846.594788,184.65387,99.140556,
846.551819,185.062927,191.558868,
847.468384,185.600159,283.322723,
847.71582,184.482925,378.058075,
847.557312,183.632416,470.75119,
848.048767,182.351913,560.358215,
847.17981,182.541473,653.787781,
847.871155,183.636536,747.795776,
848.010803,184.823059,840.645691,
847.363525,187.508301,934.795898,
846.747986,184.570816,1031.792725,
845.749512,182.961288,1126.679565,
844.933533,182.690781,1216.978149,
843.964539,182.200806,1312.510742,
845.205994,181.476685,1410.202637,
846.892883,274.2117,6.323565,
847.071899,275.509918,101.321877,
847.218506,276.475006,191.394897,
848.179077,275.631134,282.984741,
846.91272,276.077576,377.369934,
846.741028,276.404633,470.311157,
847.69989,277.473022,561.059753,
847.737793,279.757812,656.202576,
847.436157,281.119049,748.302246,
846.332214,281.20462,841.906006,
848.248535,280.753845,934.700806,
847.844177,281.539734,1029.079468,
845.540894,277.867035,1123.960938,
845.019775,274.540009,1216.289917,
843.712952,274.980927,1313.036133,
843.832581,274.54129,1408.463989,
846.15448,372.643921,5.171776,
847.673218,370.175964,101.587715,
847.626831,369.928223,191.35498,
847.768799,371.06424,283.712067,
847.950989,372.970978,378.802216,
847.470703,372.564758,470.318298,
848.469849,372.424255,562.467041,
849.188354,373.068359,657.417358,
848.496704,375.202209,749.598816,
847.423767,375.22406,840.758545,
848.498108,375.747131,936.078308,
847.525146,375.817139,1028.565674,
846.156921,374.345093,1119.972534,
846.430481,373.490997,1215.108398,
843.781372,371.90152,1312.664673,
844.169861,372.545258,1409.136841,
847.416992,468.928253,2.976143,
848.138245,465.524994,98.999847,
847.380737,464.949982,192.364807,
847.483276,466.778259,285.650818,
848.339172,467.348083,378.596191,
847.538818,466.637207,469.234528,
848.253906,466.520325,562.615479,
849.151306,468.449371,659.862366,
848.578674,470.061951,750.707703,
847.693604,470.368103,841.042114,
846.971436,470.283569,935.774536,
847.850098,467.350037,1026.550415,
848.586182,467.234955,1121.225952,
848.778503,469.548889,1215.178223,
846.747314,470.597931,1311.860718,
846.467346,470.201569,1410.073975,
848.529907,560.323669,1501.0354,
848.006165,557.364197,96.996307,
848.234985,557.912903,194.265976,
848.619995,560.503418,287.111237,
848.344116,561.714844,379.005768,
847.751587,562.262634,469.449341,
847.151489,564.400208,564.501892,
848.068115,565.271667,660.617615,
849.312073,564.178955,750.750427,
848.615356,565.424561,841.887695,
846.947815,564.307678,933.166992,
848.114685,562.114929,1024.342896,
850.584412,560.798828,1121.83313,
849.356262,561.876831,1218.333862,
848.716003,565.194031,1313.236084,
848.88623,564.643188,1407.876587,
849.222717,655.500427,1497.724487,
848.765686,654.495483,95.700768,
848.724548,653.419922,195.875137,
847.871582,655.680176,289.963531,
848.232056,657.505066,379.330872,
848.304077,658.866333,471.348358,
847.116455,660.343933,566.090332,
846.66571,660.141052,659.50592,
847.528137,660.336609,751.279419,
848.415405,659.718079,841.614746,
848.05304,658.467651,932.196899,
850.718994,659.503845,1023.874756,
851.858765,659.184998,1120.614746,
849.327087,657.950134,1219.23999,
848.612671,657.272705,1314.719116,
849.0495,657.214905,1405.332153,
849.104614,751.450073,1498.49231,
849.605164,752.885803,95.220825,
848.982483,752.963989,195.269699,
847.831299,752.320129,291.493195,
846.424561,752.755615,380.925354,
846.522156,753.858704,472.481201,
847.012268,754.067627,566.289185,
845.8526,754.743042,659.93866,
846.538208,754.374329,750.83429,
846.297241,753.073608,839.41449,
848.257629,750.991577,931.529724,
850.314392,750.537231,1025.213135,
848.654236,752.860901,1121.010986,
847.824829,752.806091,1217.179688,
848.807434,750.102783,1313.458496,
848.678894,749.31311,1405.657959,
845.914551,844.348877,1500.846313,
847.388916,846.31427,96.819443,
848.465515,849.128906,196.551102,
845.960327,849.464417,289.734192,
843.955933,847.33667,380.722015,
845.675598,847.128113,473.005859,
846.359924,846.632751,566.284546,
845.289246,845.620178,659.633606,
843.507507,844.711548,749.96582,
843.486572,845.379639,839.457092,
846.497192,847.035156,930.253357,
847.54895,847.123596,1026.016602,
846.571167,847.467529,1122.658081,
846.610718,846.905579,1215.563599,
846.078552,844.669678,1310.567749,
845.317871,842.859863,1406.337036,
845.725525,941.423096,1.453074,
846.21759,944.023621,98.938454,
844.813721,943.622253,197.456039,
842.457947,942.198059,289.083832,
841.587708,942.079529,379.42038,
843.618652,939.828125,471.693878,
844.318115,939.116821,565.175415,
842.669006,938.890015,658.694824,
841.486023,938.587585,749.786072,
841.450256,940.03009,842.129089,
843.948547,943.154663,932.600647,
847.715088,944.511414,1025.910889,
847.770569,943.586792,1121.39624,
846.901306,942.364807,1214.626709,
846.10321,942.238464,1308.811279,
845.018188,940.576294,1405.531738,
847.710205,1037.254883,3.468974,
844.651611,1038.114868,99.620323,
841.979065,1035.917236,193.625992,
841.83905,1032.199707,287.668884,
841.052124,1031.127441,378.52063,
842.328857,1031.65271,471.126923,
842.284119,1033.001099,566.665833,
841.098694,1034.569946,659.034607,
840.454895,1035.522339,750.566956,
839.92749,1036.368042,843.754517,
842.589478,1037.090698,934.384277,
847.258789,1037.748535,1026.062012,
848.88446,1037.731079,1120.787109,
847.845764,1038.142578,1214.668823,
846.773499,1037.668579,1308.117676,
847.555603,1037.407715,1404.644287,
849.270386,1129.955688,2.185608,
845.847961,1128.127319,99.413025,
843.911316,1128.311035,191.508224,
842.891174,1127.636475,286.120026,
841.052246,1128.616089,379.459381,
841.272644,1128.444946,471.129059,
841.494263,1126.957275,566.95929,
840.471008,1126.231201,659.858459,
